,SA1_7DIGITCODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
51688,5113221.0,31,1608,581,350,1444,0.7,1388,2.9
51689,5113222.0,34,1642,684,370,1511,0.7,1364,2.7
51690,5113223.0,30,1950,485,348,1268,0.9,1156,2.8
51691,5113224.0,33,1673,580,350,1346,0.8,1274,2.6
51692,5113225.0,35,1517,530,375,1325,0.8,1256,2.8
51693,5113226.0,34,1321,455,288,1143,0.9,877,2.7
51694,5113227.0,37,1341,380,279,1136,0.9,1057,2.9
51695,5113228.0,32,1655,453,320,1208,0.9,1025,2.6
51696,5113229.0,32,1797,586,322,1300,0.8,1240,2.7
51697,5113231.0,32,1700,594,241,1390,0.8,1319,3.0
51698,5113232.0,33,1733,589,320,1784,0.8,1350,3.2
51699,5113234.0,30,1547,571,369,1437,0.9,1513,3.4
51700,5113235.0,37,1700,483,340,1375,0.8,1240,2.5
51701,5113236.0,30,1750,621,330,1440,0.9,1444,2.9
51702,5113237.0,37,1610,509,335,1062,0.8,1057,2.6
51703,5113238.0,34,1950,670,355,1528,0.8,1375,2.5
51704,5113239.0,35,1733,542,350,1525,0.8,1318,2.7
51705,5113240.0,34,1733,592,350,1297,0.8,1237,2.7
51706,5113241.0,29,1912,623,300,1279,1.0,1199,2.4
51707,5113242.0,33,1972,608,380,1636,0.9,1781,3.3
51708,5113243.0,33,1636,478,301,1235,0.8,1171,2.7
51709,5113244.0,35,1441,515,350,1181,0.9,1109,2.6
51710,5113245.0,29,1950,549,345,1562,0.9,1544,3.3
51711,5113246.0,30,1706,504,320,1138,0.7,1125,2.9
51712,5113247.0,34,1658,623,360,1625,0.8,1489,2.9
51713,5113301.0,35,1820,841,410,2031,0.7,1965,2.9
51714,5113303.0,41,2112,686,475,2029,0.7,1825,3.0
51715,5113305.0,32,2167,806,425,2164,0.9,2154,3.3
51716,5113306.0,41,2297,772,550,2055,0.7,2083,3.2
51717,5113307.0,45,1950,868,513,2468,0.7,2519,3.1
51718,5113309.0,45,1843,863,540,2352,0.7,2352,2.9
51719,5113310.0,40,2184,769,450,2437,0.7,2374,3.2
51720,5113311.0,42,2223,685,515,2307,0.7,2327,3.0
51721,5113312.0,43,1840,725,550,2235,0.7,2184,3.1
51722,5113313.0,39,2238,828,520,2363,0.8,2329,3.3
51723,5113316.0,31,2000,664,415,1875,0.8,1757,3.0
51724,5113317.0,34,2405,751,480,2201,0.8,2224,3.2
51725,5113322.0,44,1900,668,480,2080,0.7,2087,3.0
51726,5113323.0,41,2000,668,498,2287,0.7,2147,3.1
51727,5113324.0,31,2167,810,410,2145,0.8,2091,2.9
51728,5113325.0,30,2440,780,498,2250,0.9,2390,3.7
51729,5113326.0,42,2399,654,490,2230,0.8,2250,3.1
51730,5113327.0,35,2167,734,480,2013,0.8,2066,3.3
51731,5113328.0,33,2100,681,430,1837,0.9,1887,3.3
51732,5113329.0,35,2050,718,450,2175,0.8,2092,3.3
51733,5113331.0,31,1899,666,420,1928,0.8,1875,3.3
51734,5113332.0,33,1985,790,423,2022,0.8,1825,3.2
51735,5113334.0,0,0,0,0,0,0.0,0,0.0
51736,5113335.0,32,0,16,0,0,0.0,0,0.0
51737,5113336.0,30,2167,809,450,1899,0.9,2023,3.7
51738,5113337.0,33,2010,746,425,2333,0.8,2352,3.3
51739,5113338.0,37,2300,700,468,2312,0.8,2218,3.2
51740,5113339.0,29,1970,814,440,2036,0.9,2203,3.6
51741,5113340.0,32,2085,776,400,1792,0.8,1715,2.6
51742,5113341.0,30,2167,665,480,2175,0.8,2125,3.5
51743,5113342.0,31,2058,793,460,2062,0.8,2076,3.2
51744,5113343.0,36,2000,575,400,1482,0.8,1256,2.6
51745,5113344.0,34,1733,828,510,2431,0.9,2531,3.6
51746,5113345.0,29,2275,693,465,2011,0.9,2107,3.7
51747,5113346.0,31,2167,762,470,2266,0.9,2250,3.5
51748,5113347.0,34,2000,745,418,2137,0.9,2095,3.1
51749,5113348.0,31,2254,745,425,2272,0.8,2310,3.5
51750,5113349.0,29,2000,665,480,1859,0.9,1926,3.7
51751,5113350.0,30,1998,836,400,1937,0.8,2073,3.1
51752,5113351.0,30,2000,705,428,2014,0.9,2062,3.3
51753,5113352.0,38,2084,863,480,2399,0.7,2250,3.1
51754,5113353.0,33,2138,766,450,2230,0.9,2187,3.3
51755,5113354.0,33,2167,872,430,2181,0.8,2125,3.3
51756,5113355.0,31,2200,664,500,2250,0.9,2445,3.9
51757,5113356.0,34,2000,711,459,2212,0.8,2238,3.4
51758,5113357.0,31,2200,812,490,2282,0.9,2301,3.6
51759,5113358.0,37,1975,721,387,1441,0.7,1262,2.2
51760,5113359.0,31,2040,730,425,2012,0.8,2054,3.5
51761,5113360.0,30,2184,840,430,2129,0.8,2121,3.3
51762,5113361.0,31,2100,781,445,2180,0.8,2271,3.5
51763,5113401.0,36,1463,579,340,1375,0.7,1172,2.7
51764,5113402.0,38,1733,577,330,1437,0.7,1187,2.3
51765,5113403.0,34,1600,616,320,1458,0.8,1357,2.8
51766,5113404.0,37,1498,653,300,1517,0.9,1392,2.8
51767,5113405.0,81,380,460,182,783,0.8,497,1.3
51768,5113406.0,29,2048,877,400,2062,0.8,2046,3.2
51769,5113407.0,38,1500,467,340,1350,0.7,1062,2.1
51770,5113408.0,56,1411,453,300,1113,0.7,855,2.0
51771,5113409.0,31,1625,494,320,1258,0.8,1212,2.8
51772,5113410.0,33,1650,653,350,1328,0.7,1174,2.5
51773,5113411.0,37,1540,640,320,1523,0.8,1408,2.7
51774,5113412.0,42,1733,653,335,1607,0.7,1329,2.6
51775,5113413.0,35,1517,532,320,1279,0.8,1218,3.0
51776,5113415.0,0,0,0,0,0,0.0,0,0.0
51777,5113417.0,34,1733,604,237,1300,0.8,1205,2.7
51778,5113418.0,40,1710,570,310,1480,0.8,1383,2.6
51779,5113419.0,36,1517,602,350,1424,0.7,1238,2.3
51780,5113420.0,35,1544,671,320,1604,0.7,1242,2.4
51781,5113421.0,33,1550,550,310,1149,0.8,1043,2.3
51782,5113422.0,39,1645,571,300,1230,0.8,1117,2.4
51783,5113423.0,51,1831,515,355,1196,0.6,1142,1.9
51784,5113424.0,31,1519,622,330,1331,0.7,1073,2.5
51785,5113425.0,37,1500,548,330,1365,0.8,1276,2.5
51786,5113426.0,34,1482,492,310,1156,0.8,1097,2.7
51787,5113427.0,33,1700,617,300,1519,0.8,1481,3.2
51788,5113428.0,33,1408,586,320,1437,0.7,1307,2.5
51789,5113429.0,34,1519,582,350,1474,0.9,1416,3.0
51790,5113430.0,32,1568,619,328,1399,0.8,1336,2.5
51791,5113431.0,31,1742,511,340,1416,0.9,1321,3.1
51792,5113432.0,35,1466,514,335,1305,0.8,1183,2.6
51793,5113434.0,36,1574,575,286,1625,0.8,1366,2.7
51794,5113435.0,32,1634,514,340,1333,0.8,1271,2.9
51795,5113436.0,39,1820,524,300,1086,0.7,815,2.0
51796,5113437.0,34,1717,604,333,1366,0.8,1359,2.8
51797,5113438.0,32,1517,577,325,1383,0.8,1289,2.8
51798,5113439.0,33,1517,597,343,1465,0.8,1301,2.7
51799,5113440.0,34,1517,585,330,1237,0.8,1163,2.6
51800,5113442.0,75,815,396,137,749,0.6,604,1.5
51801,5113443.0,37,1733,661,300,1613,0.8,1239,2.5
51802,5113444.0,32,1838,575,305,1297,0.7,1161,2.5
51803,5113445.0,34,1560,530,330,1437,0.8,1220,2.5
51804,5113446.0,34,1733,541,313,1187,0.8,1027,2.6
51805,5113447.0,29,1860,700,400,1899,0.9,1861,3.3
51806,5113448.0,32,2000,553,161,1557,0.9,1226,2.6
51807,5113449.0,31,1552,698,350,1662,0.7,1514,2.7
51808,5113450.0,44,1541,511,211,1354,0.7,937,2.0
51809,5113451.0,37,1742,546,285,992,0.7,854,2.3
51810,5113452.0,31,1800,868,400,1724,0.8,1797,3.3
51811,5113453.0,29,2167,736,363,1635,0.8,1625,3.1
51812,5113454.0,30,1733,651,365,1479,0.9,1604,3.2
51813,5113501.0,34,1733,678,340,1762,0.8,1424,2.7
51814,5113502.0,31,2000,670,420,1875,0.8,1737,3.1
51815,5113503.0,31,2167,814,423,2023,0.8,1975,3.2
51816,5113504.0,32,2019,857,405,1987,0.8,1929,2.9
51817,5113505.0,34,2000,745,450,2169,0.9,2189,3.6
51818,5113507.0,35,2167,804,430,2062,0.7,2011,3.0
51819,5113508.0,38,2200,767,490,2407,0.7,2250,3.0
51820,5113509.0,34,2200,852,450,2385,0.8,2317,3.3
51821,5113510.0,38,1668,767,350,2014,0.7,1887,2.8
51822,5113511.0,34,1625,712,328,1587,0.7,1375,2.6
51823,5113512.0,37,1674,527,320,1473,0.8,1331,2.8
51824,5113513.0,36,1625,654,350,1733,0.8,1529,2.8
51825,5113514.0,35,1611,616,350,1445,0.8,1281,2.7
51826,5113515.0,34,1733,674,395,1775,0.7,1708,2.9
51827,5113517.0,32,2000,697,310,1571,0.8,1489,2.9
51828,5113518.0,33,1950,647,378,1666,0.7,1437,2.8
51829,5113519.0,28,2167,684,380,1839,0.8,1611,3.3
51830,5113520.0,37,1733,622,380,1312,0.7,1275,2.9
51831,5113521.0,32,1955,697,378,1818,0.8,1759,3.1
51832,5113523.0,30,2000,819,420,2044,0.9,2070,3.4
51833,5113524.0,53,1750,564,450,1339,0.6,1170,2.3
51834,5113525.0,29,2388,876,400,1942,0.8,1930,3.2
51835,5113527.0,32,2200,833,470,2274,0.9,2239,3.6
51836,5113528.0,30,2500,933,450,2250,0.9,2240,3.4
51837,5113529.0,34,0,450,0,0,0.0,0,0.0
51838,5113530.0,32,2200,935,500,2481,0.9,2382,3.5
51839,5113531.0,28,2167,638,437,2133,0.9,2196,3.8
51840,5113532.0,30,2167,837,450,2230,0.9,2236,3.6
51841,5113533.0,31,1800,725,400,2029,0.8,2058,3.3
51842,5113534.0,29,1823,769,370,1812,0.7,1337,1.9
51843,5113535.0,31,2500,884,485,2426,0.9,2435,3.4
51844,5113536.0,36,2200,707,490,2103,0.9,2191,3.7
51845,5113537.0,31,1965,663,380,1674,0.8,1524,3.1
51846,5113538.0,33,1733,784,440,1921,0.8,1875,3.2
51847,5113601.0,36,1530,588,340,1264,0.8,1260,2.7
51848,5113602.0,32,1313,569,323,1263,0.9,1273,3.1
51849,5113603.0,30,1764,558,340,1699,0.8,1516,3.1
51850,5113604.0,32,1512,481,320,1333,0.8,1196,2.7
51851,5113605.0,46,2033,787,0,2027,0.8,2143,3.3
51852,5113606.0,34,1616,496,320,1268,0.8,1117,2.6
51853,5113607.0,40,1517,483,325,1083,0.6,937,2.3
51854,5113608.0,35,1509,503,320,1300,0.8,1174,2.7
51855,5113609.0,37,1517,591,320,1329,0.6,1213,2.5
51856,5113610.0,44,1658,480,330,1555,0.7,1107,2.3
51857,5113611.0,34,1430,477,340,1302,0.8,1138,2.7
51858,5113612.0,31,1733,544,325,1636,0.9,1625,3.4
51859,5113613.0,40,1730,532,320,1137,0.7,838,2.0
51860,5113614.0,37,1500,543,330,1274,0.8,1187,2.8
51861,5113615.0,35,1517,534,300,1380,0.8,1161,2.5
51862,5113616.0,37,1539,572,332,1224,0.7,1213,2.5
51863,5113617.0,36,1517,531,218,1232,0.8,1075,2.4
51864,5113618.0,31,1647,641,350,1413,0.9,1322,3.2
51865,5113619.0,52,2550,655,225,1625,1.0,870,2.0
51866,5113620.0,29,1800,575,350,1361,0.9,1545,3.6
51867,5113621.0,31,2102,705,330,1796,0.9,1841,3.5
51868,5113622.0,35,1400,659,300,1357,0.8,1354,2.8
51869,5113623.0,46,1975,695,0,2250,0.7,2250,3.3
51870,5113624.0,52,2167,641,170,2096,0.8,1343,2.5
51871,5113625.0,44,1950,472,280,987,0.8,763,2.0
51872,5113626.0,44,2000,712,300,1875,0.7,1625,2.7
51873,5113627.0,44,1692,719,350,1516,0.7,1444,2.5
51874,5113628.0,40,2393,700,270,1784,0.7,1448,2.4
51875,5113629.0,27,1733,550,360,1606,0.9,1683,3.7
51876,5113701.0,34,2050,716,375,2360,0.8,2111,3.1
51877,5113702.0,37,1880,778,400,2151,0.7,1875,2.8
51878,5113703.0,38,1950,756,413,1886,0.7,1837,2.8
51879,5113704.0,38,1500,620,319,1169,0.8,978,2.2
51880,5113705.0,32,1733,502,320,1304,0.8,1134,2.8
51881,5113706.0,37,1777,713,320,1491,0.8,1492,2.8
51882,5113707.0,41,1600,596,350,1392,0.7,1271,2.2
51883,5113708.0,42,1842,700,435,2025,0.7,1916,2.8
51884,5113709.0,34,1733,504,340,1208,0.9,1086,2.6
51885,5113710.0,45,1434,612,375,2013,0.7,1678,2.6
51886,5113711.0,37,1950,666,440,2250,0.8,2291,3.4
51887,5113712.0,35,1800,722,450,1906,0.8,1924,3.3
51888,5113713.0,63,1625,454,340,1038,0.7,780,2.2
51889,5113714.0,31,1432,493,350,1224,0.9,1192,3.2
51890,5113715.0,34,1628,461,228,1116,0.8,991,2.6
51891,5113716.0,37,1800,642,340,1571,0.7,1350,2.8
51892,5113717.0,34,1595,521,325,1226,0.8,1139,3.0
51893,5113718.0,37,1690,736,400,2031,0.8,2010,3.2
51894,5113719.0,37,1733,579,345,1600,0.8,1418,2.7
51895,5113720.0,41,1950,505,340,1416,0.8,1233,2.7
51896,5113721.0,36,1950,770,400,1778,0.7,1583,2.7
51897,5113722.0,36,1950,711,398,1720,0.8,1711,3.2
51898,5113723.0,47,1733,704,400,2012,0.7,1463,2.5
51899,5113724.0,39,1950,672,400,1812,0.7,1769,3.0
51900,5113725.0,37,1733,663,300,1612,0.7,1319,2.6
51901,5113726.0,38,1413,633,335,1404,0.7,1368,2.6
51902,5113727.0,32,1733,672,360,1638,0.8,1521,3.0
51903,5113728.0,36,1600,587,350,1516,0.7,1354,2.9
51904,5113729.0,36,1909,544,370,1674,0.8,1542,2.7
51905,5113730.0,35,1733,595,360,1442,0.8,1391,2.9
51906,5113731.0,39,1733,554,300,1375,0.7,1195,2.5
51907,5113732.0,32,1666,489,338,1323,0.8,1318,2.8
51908,5113733.0,33,1560,689,330,1525,0.8,1328,2.8
51909,5113734.0,41,1500,491,230,1196,0.7,1097,2.6
51910,5113735.0,33,1509,480,345,1166,0.8,1125,2.6
51911,5113736.0,30,1852,686,390,1687,0.9,1695,3.4
51912,5113737.0,32,1819,713,370,1781,0.8,1737,3.0
51913,5113738.0,36,1780,612,360,1694,0.8,1511,3.1
51914,5113739.0,34,1655,595,320,1447,0.8,1201,2.6
51915,5113740.0,35,1668,680,350,1575,0.7,1366,2.6
51916,5113741.0,47,1919,583,378,1731,0.7,1375,2.5
51917,5113742.0,44,1733,579,400,1718,0.7,1442,2.7
51918,5113743.0,38,1950,713,420,1937,0.7,1687,2.8
51919,5113744.0,34,1896,766,410,2166,0.7,2191,3.2
51920,5113745.0,38,1805,713,450,1774,0.7,1739,2.9
51921,5113746.0,43,1733,520,420,1674,0.8,1649,3.0
51922,5113747.0,40,1733,534,350,1348,0.8,1057,2.3
51923,5113748.0,42,2000,681,375,1762,0.7,1609,2.7
51924,5113749.0,42,1500,660,390,1696,0.7,1385,2.6
51925,5113750.0,44,1914,636,458,1890,0.7,1875,2.8
51926,5113751.0,37,2000,820,400,2009,0.8,1908,3.0
51927,5113752.0,45,1600,666,395,1875,0.7,1812,2.9
51928,5113753.0,35,1807,494,370,1375,0.8,1281,2.8
51929,5113754.0,35,1990,666,450,1937,0.8,1642,3.3
51930,5113755.0,47,1733,604,315,1383,0.7,1257,2.4
51931,5113756.0,35,1900,523,260,1800,0.7,1875,2.9
51932,5113757.0,34,1975,725,460,1978,0.8,1906,3.3
51933,5113758.0,34,1950,749,420,1708,0.7,1592,2.8
51934,5113759.0,0,0,0,0,0,0.0,0,0.0
51935,5113801.0,40,2174,804,400,1875,0.8,1974,3.3
51936,5113803.0,31,1777,848,435,2055,0.8,2017,3.2
51937,5113804.0,30,1940,839,435,1897,0.8,1946,3.1
51938,5113806.0,0,0,0,0,0,0.0,0,0.0
51939,5113807.0,41,1733,712,375,1513,0.6,1333,2.2
51940,5113808.0,60,2238,601,415,1800,0.7,1152,2.3
51941,5113809.0,57,1800,549,300,1363,0.7,1011,2.0
51942,5113810.0,38,1774,747,380,1850,0.7,1857,2.7
51943,5113811.0,40,2000,730,380,1681,0.7,1521,2.4
51944,5113812.0,39,1600,702,360,1724,0.7,1399,2.4
51945,5113813.0,46,1887,673,380,1847,0.8,1233,2.4
51946,5113814.0,32,2275,876,400,2138,0.8,1859,2.7
51947,5113815.0,32,1807,748,370,1491,0.8,1404,2.8
51948,5113816.0,38,1950,882,460,2321,0.7,2214,3.0
51949,5113817.0,0,0,0,0,0,0.0,0,0.0
51950,5113818.0,35,1800,856,400,1985,0.7,1850,2.9
51951,5113819.0,42,1592,682,363,1580,0.7,1424,2.4
51952,5113820.0,39,1950,733,360,1647,0.7,1542,2.4
51953,5113821.0,38,1800,693,344,1525,0.7,1205,2.6
51954,5113822.0,41,1668,698,360,1762,0.7,1442,2.4
51955,5113823.0,36,1700,608,233,1333,0.8,1256,2.4
51956,5113824.0,35,1750,675,373,1583,0.8,1510,2.6
51957,5113825.0,38,1680,667,350,1386,0.7,1184,2.3
51958,5113826.0,33,1647,731,330,1670,0.8,1426,2.6
51959,5113827.0,47,2809,702,395,2214,0.7,1906,3.0
51960,5113828.0,47,1700,825,350,2416,0.7,2042,2.8
51961,5113831.0,38,1549,671,380,1568,0.7,1395,2.5
51962,5113832.0,36,1733,725,380,1771,0.7,1476,2.5
51963,5113833.0,34,1660,585,322,1511,0.8,1241,2.6
51964,5113834.0,43,1614,511,193,1387,0.7,924,2.0
51965,5113835.0,36,1800,773,350,1792,0.7,1613,2.5
51966,5113836.0,43,1928,587,350,1384,0.7,1301,2.5
51967,5113837.0,39,2000,734,360,1861,0.7,1646,2.6
51968,5113838.0,0,0,0,0,0,0.0,0,0.0
51969,5113839.0,0,0,0,0,0,0.0,0,0.0
51970,5113840.0,30,2275,860,500,2191,0.8,2101,3.5
51971,5113841.0,30,2142,1002,465,2203,0.7,2160,3.1
51972,5113842.0,33,2319,908,495,2210,0.8,2202,3.3
51973,5113843.0,30,2058,988,450,2327,0.8,2268,3.1
51974,5113844.0,31,2244,939,465,2181,0.8,2173,3.2
51975,5113845.0,31,2167,850,510,2250,0.8,2195,3.2
51976,5113846.0,30,2257,896,420,2118,0.9,2106,3.4
51977,5113847.0,31,2284,758,455,1951,0.9,2108,3.6
51978,5113848.0,32,1950,885,455,2083,0.8,2055,3.1
51979,5113901.0,34,1733,762,400,1724,0.7,1375,2.4
51980,5113902.0,29,2213,929,400,2008,0.7,1867,2.8
51981,5113903.0,36,1755,711,300,1604,0.7,1399,2.4
51982,5113904.0,33,1950,740,360,1730,0.7,1639,2.8
51983,5113907.0,40,1950,735,380,1735,0.6,1510,2.3
51984,5113908.0,37,1907,778,423,2031,0.7,1775,2.9
51985,5113909.0,36,2058,916,400,2392,0.8,2281,3.1
51986,5113910.0,36,1950,746,450,2015,0.6,1625,2.3
51987,5113911.0,35,2097,840,450,1942,0.7,1827,2.7
51988,5113913.0,48,2135,689,510,2073,0.7,1958,2.8
51989,5113914.0,38,1784,697,360,1731,0.7,1625,2.7
51990,5113915.0,33,2000,815,360,1862,0.8,1761,2.8
51991,5113916.0,33,1950,865,345,1892,0.8,1768,2.5
51992,5113917.0,35,1610,680,400,1575,0.7,1458,2.6
51993,5113918.0,35,1871,770,370,2012,0.8,1758,2.8
51994,5113919.0,34,1647,784,365,1797,0.7,1577,2.6
51995,5113920.0,36,1557,855,380,1968,0.7,1737,2.7
51996,5113921.0,34,1625,745,390,1965,0.7,1771,2.7
51997,5113922.0,35,1690,725,390,1614,0.7,1346,2.3
51998,5113923.0,34,1800,683,400,1519,0.8,1453,2.9
51999,5113924.0,36,1820,772,360,1775,0.7,1451,2.4
52000,5113925.0,39,1939,670,360,1375,0.7,1221,2.3
52001,5113926.0,37,1602,722,355,1607,0.7,1375,2.4
52002,5113927.0,32,2173,850,400,2078,0.9,2075,3.1
52003,5113928.0,32,2167,952,450,2181,0.7,2094,2.9
52004,5113929.0,32,2300,981,430,2349,0.7,2031,3.0
52005,5113930.0,73,0,445,0,822,0.7,680,1.5
52006,5113931.0,33,2049,833,390,2083,0.8,1910,3.0
52007,5114001.0,50,2500,833,0,2583,0.8,2288,2.9
52008,5114002.0,40,1577,732,380,1552,0.7,1404,2.3
52009,5114003.0,39,1800,709,410,1823,0.7,1699,2.9
52010,5114004.0,36,2500,721,380,1819,0.7,1553,2.6
52011,5114005.0,44,2000,720,400,2012,0.7,1817,2.5
52012,5114006.0,56,2000,577,275,1536,0.7,992,2.0
52013,5114007.0,43,1975,681,400,1763,0.7,1319,2.3
52014,5114008.0,46,1850,620,180,1728,0.7,1265,2.3
52015,5114009.0,43,2100,767,570,2322,0.8,2194,3.0
52016,5114010.0,49,2167,772,255,2024,0.7,1798,2.6
52017,5114011.0,47,2600,669,345,2194,0.7,2027,2.8
52018,5114012.0,46,1863,642,328,1562,0.7,1355,2.5
52019,5114013.0,49,2485,652,410,1949,0.7,1234,2.4
52020,5114014.0,47,1888,625,410,2288,0.7,1694,2.6
52021,5114015.0,45,2167,755,440,2281,0.7,2071,2.9
52022,5114016.0,31,2100,858,420,1898,0.7,1776,2.7
52023,5114017.0,38,2000,796,440,2067,0.7,1833,2.8
52024,5114018.0,44,2200,639,419,1958,0.8,1946,3.1
52025,5114019.0,49,2200,807,500,2094,0.7,1762,2.6
52026,5114020.0,41,2167,716,164,2069,0.7,1715,2.7
52027,5114021.0,48,2000,692,400,1713,0.7,1420,2.3
52028,5114022.0,44,2000,667,369,2036,0.7,1728,2.6
52029,5114023.0,70,1300,510,405,1125,0.6,854,1.8
52030,5114024.0,49,2167,778,370,2125,0.7,1839,2.4
52031,5114025.0,51,2550,838,369,2535,0.6,2229,2.4
52032,5114026.0,48,2167,770,450,2250,0.7,1886,2.6
52033,5114027.0,45,2500,754,350,2381,0.7,2083,2.7
52034,5114028.0,51,1925,581,300,2075,0.7,1233,2.3
52035,5114029.0,48,2300,908,350,2937,0.8,2957,3.2
52036,5114030.0,50,1647,641,200,1937,0.7,1850,2.9
52037,5114031.0,45,2167,677,0,2166,0.7,1812,2.7
52038,5114032.0,41,2500,826,380,2359,0.8,2170,2.9
52039,5114033.0,44,2167,768,400,2384,0.7,2089,2.9
52040,5114034.0,50,2167,719,450,2176,0.7,1818,2.7
52041,5114035.0,45,0,1062,0,0,0.0,0,0.0
52042,5114101.0,38,0,725,0,1374,0.6,1624,2.0
52043,5114102.0,50,1408,678,350,1791,0.7,1625,2.6
52044,5114103.0,50,2137,558,138,1825,0.8,1087,2.3
52045,5114104.0,39,2107,660,355,1952,0.7,1625,2.8
52046,5114105.0,40,2000,750,450,2208,0.8,2031,3.0
52047,5114106.0,40,2167,786,400,2136,0.7,1899,2.7
52048,5114107.0,37,2000,727,550,2392,0.8,2125,3.2
52049,5114108.0,40,1909,600,400,1708,0.7,1548,2.7
52050,5114109.0,44,1950,818,0,2107,0.8,1937,3.2
52051,5114110.0,38,2167,833,398,2173,0.7,1833,2.6
52052,5114111.0,39,2000,839,450,2527,0.7,2339,3.1
52053,5114112.0,45,1907,578,345,1449,0.8,1318,2.4
52054,5114113.0,48,2167,765,370,2512,0.7,2277,2.7
52055,5114114.0,47,2383,579,431,2218,0.8,1862,2.7
52056,5114115.0,45,2450,762,575,1906,0.7,1937,2.7
52057,5114116.0,40,2167,614,240,2192,0.9,1968,3.1
52058,5114117.0,52,2357,840,395,2187,0.7,2055,2.7
52059,5114118.0,44,1617,701,460,2077,0.7,1890,2.8
52060,5114119.0,42,2000,764,400,1937,0.7,1708,2.8
52061,5114120.0,25,2050,442,300,1656,0.7,1531,2.9
52062,5114121.0,37,1809,633,375,1713,0.8,1555,2.9
52063,5114122.0,49,2600,807,460,2437,0.7,2250,2.9
52064,5114123.0,42,2000,477,0,2100,0.8,1916,3.4
52065,5114124.0,44,2175,777,300,2524,0.8,2036,2.9
52066,5114125.0,40,2000,751,400,1781,0.7,1658,2.7
52067,5114126.0,46,2167,739,375,2166,0.7,1890,2.8
52068,5114127.0,36,2167,451,164,2272,0.8,1347,2.4
52069,5114128.0,39,2058,767,540,2521,0.7,2150,3.1
52070,5114129.0,47,1971,735,144,1699,0.7,1600,2.6
52071,5114130.0,45,1800,739,240,1924,0.8,1575,2.5
52072,5114131.0,44,1975,689,400,2087,0.7,1625,2.5
52073,5114132.0,56,2320,486,220,1593,0.7,1328,2.4
52074,5114133.0,45,1914,794,375,2527,0.7,2291,3.0
52075,5114201.0,39,2167,715,0,2225,0.7,2345,3.4
52076,5114205.0,36,1733,618,310,1597,0.7,1366,2.8
52077,5114206.0,36,1733,595,353,1460,0.8,1289,2.6
52078,5114207.0,38,2050,551,380,1765,0.7,1625,3.1
52079,5114208.0,32,1950,761,400,1728,0.7,1597,3.0
52080,5114210.0,39,2300,716,0,2416,0.8,2424,3.6
52081,5114211.0,33,2167,772,355,2048,0.8,1982,3.1
52082,5114212.0,43,1723,569,0,1850,0.7,1906,3.1
52083,5114213.0,44,1950,667,265,2024,0.7,1724,2.7
52084,5114214.0,28,2058,886,395,1803,0.8,1895,3.1
52085,5114215.0,29,2000,864,390,1890,0.7,1875,3.1
52086,5114216.0,27,2076,937,388,1879,0.7,1895,2.8
52087,5114217.0,30,2383,1055,385,2067,0.7,1949,2.9
52088,5114218.0,26,2076,873,393,1888,0.8,1827,3.1
52089,5114219.0,30,2037,900,370,2059,0.7,1981,3.1
52090,5114220.0,29,2057,818,390,1918,0.7,1912,3.0
52091,5114221.0,32,2000,729,460,2227,0.8,2152,3.2
52092,5114222.0,28,1950,854,423,1903,0.8,1779,3.3
52093,5114223.0,28,2173,919,439,2100,0.8,2031,3.0
52094,5114224.0,51,2383,382,240,2143,0.9,1437,2.5
52095,5114225.0,38,2178,827,440,2538,0.8,2519,3.2
52096,5114226.0,26,1950,793,400,1742,0.8,1729,3.2
52097,5114227.0,27,2300,1017,400,2154,0.7,2033,2.7
52098,5114228.0,28,2101,854,400,2098,0.8,1947,3.1
52099,5114229.0,26,2167,921,395,1953,0.8,1931,3.0
52100,5114230.0,27,2167,965,400,1927,0.7,1838,2.8
52101,5114231.0,0,0,0,0,0,0.0,0,0.0
52102,5114232.0,43,2258,679,425,2033,0.7,1735,3.0
52103,5114233.0,28,2000,825,388,1762,0.8,1645,3.1
52104,5114234.0,29,2000,958,400,1940,0.8,1801,2.8
52105,5114235.0,33,0,537,0,1583,1.0,1583,3.0
52106,5114301.0,36,1615,618,400,1481,0.8,1458,3.2
52107,5114302.0,44,2600,730,345,1906,0.8,1812,2.9
52108,5114303.0,42,2167,754,200,2208,0.8,1958,2.8
52109,5114304.0,38,2600,804,525,2486,0.8,2513,3.0
52110,5114305.0,35,2300,689,300,2208,0.9,2200,3.5
52111,5114306.0,30,2169,784,270,1913,0.8,1865,2.9
52112,5114307.0,39,2600,768,350,2232,0.8,2316,3.4
52113,5114308.0,40,2167,666,425,2272,0.8,2274,3.3
52114,5114309.0,49,2334,687,420,1767,0.7,1766,2.9
52115,5114310.0,47,2167,604,200,1774,0.8,1625,2.8
52116,5114311.0,42,2400,762,445,2410,0.8,2374,3.4
52117,5114312.0,37,2470,879,400,2646,0.8,2672,3.4
52118,5114313.0,42,2140,749,450,1862,0.8,1818,2.8
52119,5114314.0,40,2167,543,350,1583,0.7,1539,2.6
52120,5114315.0,41,1871,672,360,1605,0.8,1402,2.6
52121,5114401.0,41,0,0,0,0,0.0,0,0.0
52122,5114402.0,46,2200,792,375,2075,0.7,2075,2.8
